Date,Stock,liabilities,equity,total_assets,current_assets,current_liabilities,total_revenue,net_income,dividend,shares_outstanding,price
31-03-2008,Stock 34,222.4335544,897.955865,1120.389419,790.0440935,672.4708733,788.5062484,68.78224689,19.58647395,1097664,96.42596901
30-04-2008,Stock 34,124.0609841,996.7145676,1120.775552,804.732026,847.5155204,849.3757727,415.0240654,114.4172098,1087450,97.43258357
30-05-2008,Stock 34,258.3537349,619.7540469,878.1077817,377.5530623,469.0897545,784.30441,-94.86934042,0,1005750,99.19392433
30-06-2008,Stock 34,413.5468413,520.3147331,933.8615745,595.2618736,555.0416479,780.5656241,127.5875005,26.0237612,1072361,99.11169198
31-07-2008,Stock 34,481.6290745,151.9209123,633.5499868,320.1989999,362.9509187,329.3508798,-77.94176836,0,1025613,99.77645687
29-08-2008,Stock 34,201.5005582,287.1398678,488.640426,159.4064655,144.3362413,891.9286927,176.3135361,35.32907121,1032182,99.05565407
30-09-2008,Stock 34,163.8592869,183.1862598,347.0455467,258.4183487,325.5760443,670.1105051,50.783513,10.97730603,1012397,99.8589666
31-10-2008,Stock 34,154.9491349,113.6110997,268.5602345,146.7719499,120.1478578,665.8811228,-259.0774016,0,1025156,100.4157081
28-11-2008,Stock 34,553.8557876,384.558011,938.4137987,500.2255448,637.4472819,493.3306736,-22.86570924,0,1015800,99.07640502
31-12-2008,Stock 34,662.4835469,154.0803612,816.5639081,418.2054169,458.8570776,914.0784891,23.75852536,5.651501697,1008864,98.12989325
30-01-2009,Stock 34,961.2652559,125.4755898,1086.740846,388.7224677,368.892315,635.5948907,147.7120373,29.58982345,1025989,97.79130782
27-02-2009,Stock 34,721.5954712,172.0349185,893.6303897,427.7831793,453.0175232,369.7213072,-77.99481017,0,1001131,97.69609748
31-03-2009,Stock 34,669.0899128,392.3773113,1061.467224,555.8736947,556.0000407,847.5506459,-229.6598985,0,1060279,96.7731024
30-04-2009,Stock 34,890.8998489,825.9598779,1716.859727,973.9934155,1082.198573,191.7284717,-23.61245759,0,1063068,95.64269261
29-05-2009,Stock 34,408.3764251,477.3233835,885.6998086,303.6574857,256.8362245,136.7258214,-11.05702624,0,1047438,94.88381762
30-06-2009,Stock 34,366.671735,782.2240607,1148.895796,392.8273732,354.0730252,473.7177262,-153.043067,0,1006986,94.57488135
31-07-2009,Stock 34,528.4309076,254.2113267,782.6422344,496.3829853,570.097062,838.5664678,311.3201104,82.84451422,1053311,93.97277247
31-08-2009,Stock 34,557.0859698,483.7514761,1040.837446,742.9047382,930.8785941,319.8700439,-72.13985202,0,1090955,94.78432591
30-09-2009,Stock 34,733.419778,359.7697148,1093.189493,696.3506584,738.8119221,224.4357443,4.939965389,1.115337862,1082999,94.3441796
30-10-2009,Stock 34,265.394826,965.3617984,1230.756624,890.2285432,1105.351234,774.5366874,-24.30312273,0,1057070,94.34868999
30-11-2009,Stock 34,203.6846708,412.7351135,616.4197843,190.152667,219.8101933,124.9071119,-35.88500253,0,1064551,93.97785631
31-12-2009,Stock 34,570.7763163,252.9379932,823.7143095,558.4292929,604.0825998,497.4001839,40.97332553,10.85512479,1037865,93.31175969
29-01-2010,Stock 34,724.179072,971.8830215,1696.062094,796.6412855,999.5920969,983.1992469,250.3260713,73.43581851,1050717,93.40088595
26-02-2010,Stock 34,713.8540822,466.9642229,1180.818305,406.6121419,501.9472959,518.7810465,-129.0628689,0,1074111,94.16835099
31-03-2010,Stock 34,440.4456908,790.2987043,1230.744395,684.2770292,635.0118556,556.5618112,-231.3891414,0,1078477,93.59593995
30-04-2010,Stock 34,835.2004824,904.4742662,1739.674749,886.3530989,1068.438969,942.3615722,304.9664687,72.17511626,1062105,92.71682036
31-05-2010,Stock 34,297.6863623,470.5699449,768.2563072,358.6338392,340.7095958,381.7958752,122.7461234,35.89345414,1015132,93.19875756
30-06-2010,Stock 34,440.6977107,615.2223272,1055.920038,556.0025762,538.2590615,944.666559,-231.7926389,0,1039439,94.30243294
30-07-2010,Stock 34,991.8686417,876.3971317,1868.265773,1058.936586,1294.090425,414.5034207,200.1076859,56.82544904,1030954,93.94427933
31-08-2010,Stock 34,365.8614311,523.5451186,889.4065497,503.0121392,595.1324689,379.8715347,182.388378,54.63008224,1037720,94.62685447
30-09-2010,Stock 34,965.4708837,113.7014973,1079.172381,585.3762581,508.2632916,229.8160219,80.74036776,24.17426787,1067925,95.80921011
29-10-2010,Stock 34,702.4305515,788.6462324,1491.076784,503.2267717,448.3275399,710.4564256,-68.9642075,0,1087080,96.36385294
30-11-2010,Stock 34,440.9826274,213.9721149,654.9547423,281.7543361,256.0003595,521.2869428,-119.9295333,0,1097385,96.29673681
31-12-2010,Stock 34,601.0189637,166.100444,767.1194077,524.7536428,441.8066222,906.0377019,309.6866942,79.72374666,1035373,95.63575239
31-01-2011,Stock 34,665.0727681,655.7840242,1320.856792,910.4970855,795.241242,133.8780036,65.64050971,18.76707327,1014701,96.57143411
28-02-2011,Stock 34,255.8593624,666.4131327,922.2724951,530.9509069,484.8683234,475.4540184,23.6447535,6.904464977,1020403,97.85071619
31-03-2011,Stock 34,278.5492796,829.9219511,1108.471231,665.2511339,565.8887951,310.1034023,35.50876367,8.773078473,1070533,98.90592385
29-04-2011,Stock 34,787.9937249,614.6883368,1402.682062,921.2899604,835.5052598,110.6054648,-12.34634832,0,1079477,99.94936946
31-05-2011,Stock 34,899.5193202,695.8964478,1595.415768,1202.597047,1513.631436,640.2730309,-204.6056566,0,1026944,100.0316744
30-06-2011,Stock 34,827.2406747,107.6460551,934.8867298,432.6143513,428.3526247,474.6061373,-65.49049779,0,1046574,99.07387387
29-07-2011,Stock 34,300.8422826,920.6251219,1221.467404,372.1505275,421.9676995,191.6539633,-34.24910696,0,1009674,97.66279992
31-08-2011,Stock 34,490.4735135,356.9486301,847.4221435,353.9048573,336.563,581.2914586,98.29073321,23.3756921,1038577,96.80977979
30-09-2011,Stock 34,449.7141385,430.3983841,880.1125226,578.7308573,719.8882131,809.4289315,-132.8765307,0,1011224,97.18516535
31-10-2011,Stock 34,318.3982695,442.7877853,761.1860547,437.7538533,451.7242903,308.5342226,25.10391148,6.947970788,1056848,96.52120179
30-11-2011,Stock 34,767.6145281,811.4741669,1579.088695,763.8155066,791.0345569,261.1026172,74.26202848,20.46344752,1065810,96.81869063
30-12-2011,Stock 34,468.8890427,939.7167746,1408.605817,469.1655344,380.3142297,276.6616826,-79.28538619,0,1019077,97.56965129
31-01-2012,Stock 34,280.2880351,154.3780925,434.6661276,214.3531239,246.7725737,727.2221339,356.7717849,97.12702414,1060594,97.55524211
29-02-2012,Stock 34,404.4112689,519.1291744,923.5404432,502.4419519,590.4013573,494.2437973,148.9024069,32.14600351,1042837,99.15781851
30-03-2012,Stock 34,527.3913132,869.9649839,1397.356297,1028.532865,902.2205366,369.503211,-49.41639088,0,1064613,100.2826243
30-04-2012,Stock 34,189.738612,587.2906446,777.0292566,497.6051471,535.0553854,908.5801295,-442.5496342,0,1015956,100.4270996
31-05-2012,Stock 34,377.7762439,610.4687122,988.244956,508.3719341,597.8808635,784.4385026,34.46741889,9.980854767,1016698,98.95388216
29-06-2012,Stock 34,720.437522,409.9535132,1130.391035,380.0682572,361.7675725,366.1454682,67.57989444,17.83087815,1011057,98.92750771
31-07-2012,Stock 34,473.0280329,575.0497149,1048.077748,824.1062676,749.6636803,546.1037728,-13.39894451,0,1056598,99.50924894
31-08-2012,Stock 34,586.9980697,623.0970661,1210.095136,617.9141676,521.8978775,484.2246435,-46.6532332,0,1060530,99.55504929
28-09-2012,Stock 34,651.0971069,953.4407883,1604.537895,1141.010328,1055.771305,348.8394512,-116.0100514,0,1063150,99.40855914
31-10-2012,Stock 34,415.586222,251.5755855,667.1618075,412.3209597,491.6730473,410.4598223,78.990643,17.980139,1073645,98.86754319
30-11-2012,Stock 34,223.0801068,683.2619274,906.3420342,556.8056942,663.0907552,822.3149572,-258.7663801,0,1076291,99.0825777
31-12-2012,Stock 34,833.3116908,544.897072,1378.208763,799.1392543,782.368404,319.2979549,-15.22462104,0,1062849,98.13232471
31-01-2013,Stock 34,272.9910451,476.5199898,749.5110348,307.5880108,330.4541585,395.9011862,-173.9333403,0,1007440,97.55345792
28-02-2013,Stock 34,880.0197198,440.1787972,1320.198517,654.5096187,717.7552272,551.1715152,-210.4481432,0,1073491,96.46738426
29-03-2013,Stock 34,608.4776151,444.7753406,1053.252956,704.4065339,905.0240321,952.8884162,-91.36275019,0,1050157,95.16942769
30-04-2013,Stock 34,660.8938065,483.209344,1144.103151,746.7198621,646.3129204,123.4242229,13.37382988,3.027720473,1043429,94.11164855
31-05-2013,Stock 34,450.2033464,346.4779211,796.6812675,495.1655701,410.5490708,277.1780388,-81.23734607,0,1044966,94.28023312
28-06-2013,Stock 34,920.3325802,953.2451205,1873.577701,592.1789568,614.9353403,422.0401057,-98.13817806,0,1056303,93.94203569
31-07-2013,Stock 34,286.5307898,821.5303957,1108.061185,663.481862,594.2066561,679.1955339,-125.4026678,0,1051638,93.32944976
30-08-2013,Stock 34,184.1107788,946.2296895,1130.340468,749.1237377,800.565102,522.6148225,-59.43264063,0,1043720,92.80127235
30-09-2013,Stock 34,545.3399978,168.8216176,714.1616153,372.8340282,474.2311036,878.0723825,283.8105054,82.95331671,1098828,92.29673081
31-10-2013,Stock 34,840.2004702,531.245887,1371.446357,680.1160113,660.1088708,857.3044449,89.7951091,25.99848065,1060909,92.91808137
29-11-2013,Stock 34,693.2425227,201.2633183,894.5058411,606.5626937,547.9978916,552.4034579,268.4461322,58.38490889,1091394,93.67573196
31-12-2013,Stock 34,837.3072315,805.253133,1642.560365,1202.586642,1219.802414,691.0512851,-257.4094222,0,1050825,94.82852683
31-01-2014,Stock 34,682.943934,627.1718321,1310.115766,625.9394912,633.8219525,849.3996709,-127.6669864,0,1017676,94.35874903
28-02-2014,Stock 34,336.8420635,624.8871227,961.7291862,699.8887647,866.8480456,307.1222814,146.5103371,41.06874439,1059954,93.70339917
31-03-2014,Stock 34,362.81794,873.6006625,1236.418603,404.661108,525.6462853,794.8919533,-120.640543,0,1037796,94.33248067
30-04-2014,Stock 34,861.0501508,607.8699869,1468.920138,1009.246787,1202.008867,587.9870504,209.6001445,59.80577272,1060632,93.87054177
30-05-2014,Stock 34,906.6916129,337.7838306,1244.475443,945.7101497,831.6169897,740.0126901,237.1603109,51.62444492,1056469,94.46718742
30-06-2014,Stock 34,540.8511381,857.9886,1398.839738,964.569785,1118.918586,129.7385609,18.33061995,4.307719524,1057155,95.44882207
31-07-2014,Stock 34,278.7591869,958.5588027,1237.31799,562.7196059,509.0564065,600.628916,59.12575592,15.72485577,1062612,96.06927096
29-08-2014,Stock 34,367.0649798,340.4338282,707.498808,513.7135806,534.8145058,696.4106161,-26.5117866,0,1047474,96.95714807
30-09-2014,Stock 34,685.4805966,891.6581059,1577.138703,609.59577,678.774585,716.6876157,-96.16395029,0,1012660,96.89072181
31-10-2014,Stock 34,891.4452394,894.1239221,1785.569162,997.9961925,1003.58456,694.8648909,-29.08146106,0,1084344,96.35813976
28-11-2014,Stock 34,201.94108,579.6029995,781.5440795,385.9080707,433.2289426,807.9075101,13.3212426,3.64998961,1038733,95.92492453
31-12-2014,Stock 34,455.2886743,594.6561696,1049.944844,454.0250436,506.0231352,664.9208484,-276.6791108,0,1010783,96.17308633
30-01-2015,Stock 34,639.7044018,147.0459022,786.750304,357.729224,365.4763561,358.3074021,51.83888544,14.54604571,1083518,95.19822491
27-02-2015,Stock 34,550.9700743,613.1727776,1164.142852,388.2887754,369.056506,725.0789302,-206.8831613,0,1013844,95.14107024
31-03-2015,Stock 34,585.0801048,911.9641385,1497.044243,792.2056698,680.2777373,134.64648,-21.09974394,0,1007460,94.45287683
30-04-2015,Stock 34,984.8185043,832.7412465,1817.559751,666.843868,705.2607319,670.8528023,-268.8888764,0,1093180,94.10768597
29-05-2015,Stock 34,762.1696255,304.655094,1066.82472,546.7309531,499.0251091,132.7615692,11.83225523,2.700268971,1062486,93.12578298
30-06-2015,Stock 34,551.3403717,222.9768303,774.3172019,529.4606394,532.4390943,292.5054708,21.50375303,4.611867723,1071717,93.13066333
31-07-2015,Stock 34,911.5391238,241.2531484,1152.792272,716.2768674,734.7053912,596.590811,107.0368194,21.66596881,1018490,93.31860484
31-08-2015,Stock 34,818.9644718,645.6472011,1464.611673,889.0563207,899.2365673,519.532822,-163.7747392,0,1043228,93.58876707
30-09-2015,Stock 34,189.9739674,687.2606385,877.2346059,553.0442217,647.4922066,119.2650341,-26.87261223,0,1027838,92.99158299
30-10-2015,Stock 34,546.7561544,797.3701753,1344.12633,531.8845787,668.8874568,324.6397873,91.08034603,20.75659643,1012737,92.34919881
30-11-2015,Stock 34,710.1866437,265.7155206,975.9021642,516.8497454,653.1685459,966.9626294,452.4168095,118.0840865,1056204,92.58807472
31-12-2015,Stock 34,772.7859653,679.5867386,1452.372704,935.6187733,1183.6007,509.206391,-66.48744532,0,1023685,93.72199901
29-01-2016,Stock 34,842.3899684,571.3731277,1413.763096,878.7938549,991.781052,444.336177,212.7626034,43.61664974,1089892,93.4706258
29-02-2016,Stock 34,505.4663118,492.0640144,997.5303263,418.8239391,366.6334533,192.7247144,-14.04147764,0,1016965,94.08835642
31-03-2016,Stock 34,905.026492,227.6072577,1132.63375,354.326968,331.3489728,340.4181198,-130.5149745,0,1025257,94.13807811
29-04-2016,Stock 34,997.2370407,563.2231869,1560.460228,698.167913,784.7621729,594.7916942,133.8902967,37.54404401,1059959,93.25004568
31-05-2016,Stock 34,939.9405944,979.0846721,1919.025267,1185.426957,1470.729155,689.8229248,109.9295386,27.05164742,1060323,93.51941305
30-06-2016,Stock 34,851.7878245,734.530894,1586.318719,550.7413132,533.074773,163.2274514,-53.58789891,0,1065728,93.97514724
29-07-2016,Stock 34,841.5311461,288.8028082,1130.333954,635.8526554,539.0554895,211.0744686,-21.15421023,0,1011463,93.63504046
31-08-2016,Stock 34,300.5171989,139.5761751,440.093374,182.5109107,166.920701,690.9445404,336.790494,73.81964663,1018053,93.21589239
30-09-2016,Stock 34,612.339754,834.8264351,1447.166189,1099.706915,1200.998148,375.6111017,84.6661857,24.54306683,1092755,94.63900431
31-10-2016,Stock 34,757.7538007,330.6877949,1088.441596,468.9155468,453.9541179,389.5745343,11.28735509,3.278095559,1050011,95.69857802
30-11-2016,Stock 34,855.5742888,585.2327723,1440.807061,581.9178954,539.1451151,886.7238845,-359.2695185,0,1022068,96.37325592
30-12-2016,Stock 34,410.9965138,763.3895267,1174.38604,485.0805155,462.825105,321.7464378,-82.13760374,0,1001462,95.59283269
31-01-2017,Stock 34,215.5667423,236.0408883,451.6076306,137.3461169,176.3984074,136.1937804,39.15487493,8.904137463,1036065,94.94295501
28-02-2017,Stock 34,945.9848562,251.4651642,1197.45002,501.5078483,446.062635,353.1800346,24.31297207,5.890842659,1064152,95.13314023
31-03-2017,Stock 34,515.5329172,256.1574729,771.6903901,287.1110123,241.8085637,331.2517869,129.1248366,31.36825697,1088983,95.42708441
28-04-2017,Stock 34,741.6368107,957.6919591,1699.32877,1188.898207,1139.473457,922.9258118,459.3681863,121.7869505,1062109,96.43680198
31-05-2017,Stock 34,748.3720182,392.8414425,1141.213461,666.8009949,712.3502275,561.4650443,82.56158486,17.37417401,1062733,98.13675187
30-06-2017,Stock 34,398.9950622,869.8684941,1268.863556,670.6475015,562.61467,351.8481959,113.873821,28.60535776,1049977,98.98863161
31-07-2017,Stock 34,204.4115473,108.1547138,312.5662611,204.5395549,227.1202462,376.7096037,97.89164461,26.27427625,1007716,100.2545501
31-08-2017,Stock 34,875.5834536,385.0071594,1260.590613,467.6228668,538.2665605,474.0888135,214.8155269,55.34072423,1023360,101.4180595
29-09-2017,Stock 34,589.0061564,944.0654004,1533.071557,1066.677702,876.9360577,795.0080278,-18.45249732,0,1036618,102.5505823
31-10-2017,Stock 34,263.0915785,703.9976246,967.0892032,665.744554,828.1726508,703.2265505,-212.1299731,0,1098579,102.9028025
30-11-2017,Stock 34,171.3006015,925.9180709,1097.218672,659.5224424,726.7951125,484.876123,-179.2226841,0,1050363,102.03182
29-12-2017,Stock 34,186.9267947,907.8067226,1094.733517,801.6485606,666.2716016,646.047924,-267.8127583,0,1081978,100.9601766
31-01-2018,Stock 34,684.040867,157.3693989,841.4102658,378.0328086,427.8823351,587.163829,223.6909378,53.71982941,1074661,99.96054633
28-02-2018,Stock 34,459.600701,742.2437397,1201.844441,536.6923988,505.1046922,999.7679608,-380.6345436,0,1034719,100.2308864
30-03-2018,Stock 34,936.0513083,962.7017754,1898.753084,807.7040206,761.6683435,175.6442258,73.3115217,17.54348269,1077718,99.29651227
30-04-2018,Stock 34,264.6778586,845.7985613,1110.47642,356.1094436,338.5476464,174.496175,-81.72734925,0,1023998,99.79758801
31-05-2018,Stock 34,222.4249508,850.0347295,1072.45968,607.8996017,712.7905566,535.923858,173.915356,45.36310173,1011835,99.38402764
29-06-2018,Stock 34,330.1844438,668.419449,998.6038927,377.226231,402.7413967,106.3429981,19.67163385,5.72148823,1045293,100.0955133
31-07-2018,Stock 34,280.4036169,854.1394521,1134.543069,351.9685625,396.1975602,313.1315617,-64.05858107,0,1028371,100.9037245
31-08-2018,Stock 34,110.1495121,725.4696614,835.6191736,494.4080889,451.6222892,388.8227937,20.53007067,5.886618174,1067621,100.6322015
28-09-2018,Stock 34,305.3326688,609.6287849,914.9614537,702.2291744,775.2189679,484.7263135,227.5574756,66.09440569,1012762,101.2469328
31-10-2018,Stock 34,475.6965787,167.4935356,643.1901143,346.1700056,375.1772724,897.3376661,417.481757,89.15536209,1066781,102.6197297
30-11-2018,Stock 34,200.7251933,469.0688659,669.7940592,210.6104023,213.6795472,930.4248352,339.1400385,87.43142558,1007094,104.3874348
31-12-2018,Stock 34,979.4053322,771.9209085,1751.326241,937.4049908,755.8047714,716.7534737,-47.58216998,0,1074756,106.4622531
31-07-2006,Stock 35,906.6886916,901.5064013,1808.195093,939.0043338,767.4064126,276.9432181,-50.69673182,0,1035473,100
31-08-2006,Stock 35,309.7590208,294.8284886,604.5875094,249.8470025,223.5910533,280.5805267,-96.50525639,0,1047805,99.73782061
29-09-2006,Stock 35,407.5464134,322.2007988,729.7472122,571.3299069,698.70995,596.038574,146.0484125,38.73218539,1032288,99.03644222
31-10-2006,Stock 35,630.2412901,227.4556441,857.6969342,678.1524049,832.0766877,523.1293993,-123.0683855,0,1063795,99.51513199
30-11-2006,Stock 35,223.6528641,968.4126086,1192.065473,781.2125975,840.1941063,897.8635375,-130.8240206,0,1025349,98.65024669
29-12-2006,Stock 35,584.7837038,682.8803666,1267.66407,609.2231534,658.9803852,471.3646617,-147.855777,0,1028666,97.87561763
31-01-2007,Stock 35,899.6683662,254.4847529,1154.153119,447.1673879,535.5490215,736.8152219,-269.9779175,0,1080851,96.92105629
28-02-2007,Stock 35,574.9724533,366.6924629,941.6649162,314.1489118,405.2504572,596.9276977,34.48432493,7.041657784,1099572,95.31508436
30-03-2007,Stock 35,339.7077379,199.1343991,538.8421369,255.6357236,267.593187,301.1974376,-78.95715567,0,1076913,94.89473101
30-04-2007,Stock 35,616.324277,966.3906298,1582.714907,887.7859171,799.3408037,579.9279039,-239.2456062,0,1071616,94.07392336
31-05-2007,Stock 35,499.2338947,466.1242692,965.3581639,489.9607172,616.4414721,133.138761,-13.59102127,0,1019609,93.17235918
